Date,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,PPTINC , ,,
 ,AF, ,AF, ,CFS, ,INCHES, ,
04/24/2013,245741,,--,,955,,0.00,,
04/25/2013,246085,,--,,954,,0.00,,
04/26/2013,246599,,--,,956,,0.00,,
04/27/2013,247114,,--,,981,,0.00,,
04/28/2013,248315,,--,,832,,0.00,,
04/29/2013,249687,,--,,740,,0.00,,
04/30/2013,250888,,--,,976,,0.00,,
05/01/2013,252462,,--,,729,,0.00,,
05/02/2013,253692,,--,,636,,0.00,,
05/03/2013,254571,,--,,688,,0.00,,
05/04/2013,255802,,--,,679,,0.00,,
05/05/2013,256681,,--,,786,,0.00,,
05/06/2013,257384,,--,,505,,0.10,,
05/07/2013,257384,,--,,698,,0.12,,
05/08/2013,257911,,--,,798,,0.12,,
05/09/2013,257560,,--,,972,,0.02,,
05/10/2013,257384,,--,,975,,0.00,,
05/11/2013,257736,,--,,952,,0.02,,
05/12/2013,258236,,--,,974,,0.00,,
05/13/2013,259494,,--,,750,,0.00,,
05/14/2013,261252,,--,,405,,0.00,,
05/15/2013,261779,,--,,794,,0.05,,
05/16/2013,261779,,--,,948,,0.00,,
05/17/2013,261779,,--,,900,,0.00,,
05/18/2013,261603,,--,,793,,0.00,,
05/19/2013,261779,,--,,612,,0.00,,
05/20/2013,262306,,--,,539,,0.00,,
05/21/2013,262658,,--,,627,,0.00,,
05/22/2013,263010,,--,,625,,0.00,,
05/23/2013,263185,,--,,629,,0.00,,
05/24/2013,263185,,--,,534,,0.00,,
05/25/2013,262658,,--,,828,,0.00,,
05/26/2013,262131,,--,,825,,0.00,,
05/27/2013,261603,,--,,822,,0.00,,
05/28/2013,261427,,--,,670,,0.17,,
05/29/2013,261779,,--,,712,,0.05,,
05/30/2013,262131,,--,,715,,0.00,,
05/31/2013,262306,,--,,743,,0.00,,
06/01/2013,261955,,--,,809,,0.00,,
06/02/2013,261955,,--,,676,,0.00,,
06/03/2013,262306,,--,,490,,0.00,,
06/04/2013,262482,,--,,640,,0.00,,
06/05/2013,262482,,--,,647,,0.00,,
06/06/2013,262482,,--,,584,,0.00,,
06/07/2013,262482,,--,,579,,0.00,,
06/08/2013,261779,,--,,806,,0.00,,
06/09/2013,261076,,--,,923,,0.00,,
06/10/2013,260724,,--,,586,,0.00,,
06/11/2013,260548,,--,,543,,0.00,,
06/12/2013,260197,,--,,537,,0.00,,
06/13/2013,259669,,--,,524,,0.00,,
06/14/2013,259494,,--,,426,,0.00,,
06/15/2013,259142,,--,,355,,0.00,,
06/16/2013,258615,,--,,501,,0.00,,
06/17/2013,258439,,--,,335,,0.00,,
06/18/2013,258263,,--,,211,,0.00,,
06/19/2013,258439,,--,,165,,0.00,,
06/20/2013,258439,,--,,165,,0.00,,
06/21/2013,258615,,--,,204,,0.00,,
06/22/2013,258615,,--,,204,,0.00,,
06/23/2013,258615,,--,,175,,0.00,,
06/24/2013,258615,,--,,173,,0.00,,
06/25/2013,258966,,--,,189,,0.85,,
06/26/2013,260548,,--,,162,,0.03,,
06/27/2013,261252,,--,,180,,0.01,,
06/28/2013,261603,,--,,177,,0.00,,
06/29/2013,261779,,--,,184,,0.00,,
06/30/2013,261955,,--,,186,,0.00,,
07/01/2013,261955,,--,,185,,0.00,,
07/02/2013,261779,,--,,189,,0.00,,
07/03/2013,261955,,--,,187,,0.00,,
07/04/2013,261955,,--,,73,,0.00,,
07/05/2013,262131,,--,,184,,0.00,,
07/06/2013,261779,,--,,187,,0.00,,
07/07/2013,261603,,--,,177,,0.00,,
07/08/2013,261252,,--,,171,,0.00,,
07/09/2013,260548,,--,,204,,0.00,,
07/10/2013,260197,,--,,189,,0.00,,
07/11/2013,259845,,--,,190,,0.00,,
07/12/2013,259669,,--,,180,,0.00,,
07/13/2013,259318,,--,,65,,0.00,,
07/14/2013,258966,,--,,190,,0.00,,
07/15/2013,258439,,--,,190,,0.00,,
07/16/2013,257911,,--,,185,,0.00,,
07/17/2013,257736,,--,,147,,0.00,,
07/18/2013,257560,,--,,30,,0.00,,
07/19/2013,257208,,--,,185,,0.00,,
07/20/2013,256681,,--,,185,,0.00,,
07/21/2013,256505,,--,,185,,0.00,,
07/22/2013,255978,,--,,183,,0.00,,
07/23/2013,255450,,--,,174,,0.00,,
07/24/2013,255099,,--,,184,,0.00,,
07/25/2013,254747,,--,,188,,0.00,,
07/26/2013,254395,,--,,185,,0.00,,
07/27/2013,254044,,--,,121,,0.00,,
07/28/2013,253516,,--,,73,,0.00,,
07/29/2013,253165,,--,,183,,0.00,,
07/30/2013,252637,,--,,188,,0.00,,
07/31/2013,252286,,--,,147,,0.00,,
08/01/2013,252110,,--,,52,,0.00,,
08/02/2013,251583,,--,,184,,0.00,,
08/03/2013,251231,,--,,184,,0.00,,
08/04/2013,250888,,--,,189,,0.00,,
08/05/2013,250545,,--,,171,,0.00,,
08/06/2013,249859,,--,,225,,0.00,,
08/07/2013,249516,,--,,221,,0.00,,
08/08/2013,249172,,--,,41,,0.00,,
08/09/2013,248829,,--,,220,,0.00,,
08/10/2013,248315,,--,,200,,0.00,,
08/11/2013,247800,,--,,187,,0.00,,
08/12/2013,247457,,--,,189,,0.00,,
08/13/2013,246599,,--,,174,,0.00,,
08/14/2013,246599,,--,,163,,0.00,,
08/15/2013,246428,,--,,50,,0.00,,
08/16/2013,246085,,--,,186,,0.00,,
08/17/2013,245741,,--,,184,,0.00,,
08/18/2013,245227,,--,,186,,0.00,,
08/19/2013,244884,,--,,186,,0.00,,
08/20/2013,244369,,--,,94,,0.00,,
08/21/2013,244197,,--,,17,,0.00,,
08/22/2013,244197,,--,,17,,0.00,,
08/23/2013,244026,,--,,16,,0.00,,
08/24/2013,244026,,--,,16,,0.00,,
08/25/2013,244026,,--,,16,,0.00,,
08/26/2013,243854,,--,,16,,0.00,,
08/27/2013,243854,,--,,16,,0.00,,
08/28/2013,243683,,--,,16,,0.00,,
08/29/2013,243683,,--,,16,,0.00,,
08/30/2013,243683,,--,,16,,0.00,,
08/31/2013,243683,,--,,16,,0.00,,
09/01/2013,243511,,--,,16,,0.00,,
09/02/2013,243511,,--,,16,,0.00,,
09/03/2013,243511,,--,,16,,0.00,,
09/04/2013,243340,,--,,16,,0.00,,
09/05/2013,243340,,--,,114,,0.00,,
09/06/2013,242997,,--,,35,,0.00,,
09/07/2013,242997,,--,,16,,0.00,,
09/08/2013,242997,,--,,16,,0.00,,
09/09/2013,242825,,--,,16,,0.00,,
09/10/2013,242654,,--,,17,,0.00,,
09/11/2013,242654,,--,,16,,0.00,,
09/12/2013,242654,,--,,16,,0.00,,
09/13/2013,242654,,--,,19,,0.00,,
09/14/2013,242482,,--,,49,,0.00,,
09/15/2013,242310,,--,,16,,0.00,,
09/16/2013,242310,,--,,16,,0.00,,
09/17/2013,242139,,--,,68,,0.00,,
09/18/2013,241967,,--,,67,,0.00,,
09/19/2013,241796,,--,,55,,0.00,,
09/20/2013,241624,,--,,60,,0.00,,
09/21/2013,241624,,--,,84,,0.00,,
09/22/2013,241281,,--,,16,,0.48,,
09/23/2013,241281,,--,,16,,0.00,,
09/24/2013,241281,,--,,16,,0.00,,
09/25/2013,241281,,--,,16,,0.00,,
09/26/2013,241110,,--,,16,,0.00,,
09/27/2013,--,,--,,--,,--,,
09/28/2013,--,,--,,--,,--,,
09/29/2013,240938,,--,,24,,0.00,,
09/30/2013,240766,,--,,24,,0.00,,
10/01/2013,240423,,-343,,49,,0.00,,
10/02/2013,240423,,0,,116,,0.00,,
10/03/2013,240080,,-343,,102,,0.00,,
10/04/2013,239737,,-343,,129,,0.00,,
10/05/2013,239394,,-343,,109,,0.00,,
10/06/2013,239223,,-171,,67,,0.00,,
10/07/2013,239051,,-172,,84,,0.00,,
10/08/2013,238708,,-343,,128,,0.00,,
10/09/2013,238536,,-172,,126,,0.01,,
10/10/2013,238022,,-514,,126,,0.00,,
10/11/2013,237850,,-172,,138,,0.00,,
10/12/2013,237507,,-343,,113,,0.00,,
10/13/2013,237507,,0,,58,,0.00,,
10/14/2013,237335,,-172,,61,,0.00,,
10/15/2013,237164,,-171,,82,,0.00,,
10/16/2013,236821,,-343,,152,,0.00,,
10/17/2013,236478,,-343,,145,,0.00,,
10/18/2013,236135,,-343,,139,,0.00,,
10/19/2013,235963,,-172,,107,,0.00,,
10/20/2013,235792,,-171,,53,,0.00,,
10/21/2013,235620,,-172,,63,,0.00,,
10/22/2013,235277,,-343,,129,,0.00,,
10/23/2013,234934,,-343,,176,,0.00,,
10/24/2013,234419,,-515,,205,,0.00,,
10/25/2013,234076,,-343,,180,,0.00,,
10/26/2013,233742,,-334,,148,,0.00,,
10/27/2013,233575,,-167,,76,,0.00,,
10/28/2013,233408,,-167,,90,,0.00,,
10/29/2013,233241,,-167,,123,,0.14,,
10/30/2013,232907,,-334,,163,,0.00,,
10/31/2013,232406,,-501,,177,,0.00,,
11/01/2013,232238,,-168,,188,,0.00,,
11/02/2013,231904,,-334,,155,,0.00,,
11/03/2013,231570,,-334,,86,,0.00,,
11/04/2013,231403,,-167,,101,,0.00,,
11/05/2013,231069,,-334,,151,,0.00,,
11/06/2013,230735,,-334,,155,,0.00,,
11/07/2013,230401,,-334,,158,,0.00,,
11/08/2013,230067,,-334,,154,,0.00,,
11/09/2013,229733,,-334,,139,,0.00,,
11/10/2013,229733,,0,,96,,0.00,,
11/11/2013,229399,,-334,,99,,0.00,,
11/12/2013,229065,,-334,,132,,0.00,,
11/13/2013,228730,,-335,,195,,0.00,,
11/14/2013,228229,,-501,,237,,0.00,,
11/15/2013,227728,,-501,,238,,0.00,,
11/16/2013,227227,,-501,,250,,0.00,,
11/17/2013,226726,,-501,,191,,0.00,,
11/18/2013,226392,,-334,,187,,0.00,,
11/19/2013,226392,,0,,247,,0.00,,
11/20/2013,225389,,-1003,,256,,0.39,,
11/21/2013,225055,,-334,,250,,0.75,,
11/22/2013,224554,,-501,,253,,0.00,,
11/23/2013,223886,,-668,,269,,0.00,,
11/24/2013,223552,,-334,,185,,0.00,,
11/25/2013,223385,,-167,,140,,0.00,,
11/26/2013,222717,,-668,,247,,0.00,,
11/27/2013,222383,,-334,,241,,0.00,,
11/28/2013,222049,,-334,,244,,0.00,,
11/29/2013,222049,,0,,197,,0.00,,
11/30/2013,222049,,0,,196,,0.00,,
12/01/2013,221881,,-168,,194,,0.00,,
12/02/2013,221881,,0,,203,,0.00,,
12/03/2013,221714,,-167,,268,,0.42,,
12/04/2013,221547,,-167,,266,,0.00,,
12/05/2013,221380,,-167,,278,,0.00,,
12/06/2013,221046,,-334,,273,,0.00,,
12/07/2013,221046,,0,,261,,0.89,,
12/08/2013,221046,,0,,206,,0.15,,
12/09/2013,220879,,-167,,213,,0.00,,
12/10/2013,220545,,-334,,276,,0.00,,
12/11/2013,220545,,0,,270,,0.00,,
12/12/2013,220378,,-167,,275,,0.00,,
12/13/2013,219877,,-501,,244,,0.00,,
12/14/2013,219877,,0,,38,,0.00,,
12/15/2013,220211,,334,,5,,0.00,,
12/16/2013,220545,,334,,5,,0.00,,
12/17/2013,220879,,334,,6,,0.00,,
12/18/2013,221213,,334,,6,,0.00,,
12/19/2013,221714,,501,,7,,0.00,,
12/20/2013,222049,,335,,6,,0.00,,
12/21/2013,222049,,0,,119,,0.00,,
12/22/2013,222215,,166,,121,,0.00,,
12/23/2013,222215,,0,,179,,0.00,,
12/24/2013,221881,,-334,,267,,0.00,,
12/25/2013,221714,,-167,,257,,0.00,,
12/26/2013,221380,,-334,,258,,0.00,,
12/27/2013,221046,,-334,,311,,0.00,,
12/28/2013,220879,,-167,,293,,0.00,,
12/29/2013,220545,,-334,,237,,0.00,,
12/30/2013,220378,,-167,,239,,0.00,,
12/31/2013,220044,,-334,,339,,0.00,,
01/01/2014,219710,,-334,,193,,0.00,,
01/02/2014,219376,,-334,,139,,0.00,,
01/03/2014,219209,,-167,,169,,0.00,,
01/04/2014,218874,,-335,,155,,0.00,,
01/05/2014,218540,,-334,,108,,0.00,,
01/06/2014,218273,,-267,,152,,0.00,,
01/07/2014,217371,,-902,,431,,0.00,,
01/08/2014,216395,,-976,,458,,0.00,,
01/09/2014,215418,,-977,,487,,0.00,,
01/10/2014,214604,,-814,,488,,0.00,,
01/11/2014,213628,,-976,,391,,0.00,,
01/12/2014,212651,,-977,,443,,0.00,,
01/13/2014,211838,,-813,,446,,0.00,,
01/14/2014,210698,,-1140,,487,,0.00,,
01/15/2014,209885,,-813,,480,,0.00,,
01/16/2014,208908,,-977,,459,,0.00,,
01/17/2014,208094,,-814,,344,,0.00,,
01/18/2014,207606,,-488,,307,,0.00,,
01/19/2014,207606,,0,,7,,0.00,,
01/20/2014,207606,,0,,6,,0.00,,
01/21/2014,207443,,-163,,6,,0.00,,
01/22/2014,207433,,-10,,6,,0.00,,
01/23/2014,207281,,-152,,153,,0.00,,
01/24/2014,206304,,-977,,449,,0.00,,
01/25/2014,205653,,-651,,325,,0.00,,
01/26/2014,205165,,-488,,196,,0.00,,
01/27/2014,204677,,-488,,216,,0.00,,
01/28/2014,204351,,-326,,244,,0.00,,
01/29/2014,203863,,--,,6,,0.00,,
01/30/2014,203700,,--,,238,,1.23,,
01/31/2014,203700,,0,,237,,0.91,,
02/01/2014,203537,,-163,,221,,0.08,,
02/02/2014,203375,,-162,,161,,0.00,,
02/03/2014,203049,,--,,163,,0.01,,
02/04/2014,202724,,--,,234,,0.00,,
02/05/2014,202235,,--,,243,,0.00,,
02/06/2014,201747,,--,,235,,0.35,,
02/07/2014,201422,,--,,215,,0.03,,
02/08/2014,201584,,--,,190,,1.75,,
02/09/2014,202561,,--,,118,,2.45,,
02/10/2014,203700,,--,,135,,1.41,,
02/11/2014,203700,,0,,204,,0.00,,
02/12/2014,203700,,0,,201,,0.00,,
02/13/2014,203537,,--,,198,,0.00,,
02/14/2014,203537,,--,,205,,0.00,,
02/15/2014,203863,,--,,35,,0.00,,
02/16/2014,204188,,--,,16,,0.33,,
02/17/2014,204514,,--,,16,,0.00,,
02/18/2014,204839,,--,,15,,0.00,,
02/19/2014,205002,,--,,23,,0.00,,
02/20/2014,205002,,--,,88,,0.00,,
02/21/2014,205165,,--,,69,,0.00,,
02/22/2014,205328,,--,,33,,0.00,,
02/23/2014,205653,,--,,16,,0.00,,
02/24/2014,205979,,--,,8,,0.00,,
02/25/2014,206304,,--,,5,,0.00,,
02/26/2014,206792,,--,,5,,0.00,,
02/27/2014,207932,,1140,,6,,2.00,,
02/28/2014,208745,,813,,6,,0.25,,
03/01/2014,209885,,1140,,7,,1.16,,
03/02/2014,210535,,650,,6,,0.01,,
03/03/2014,211024,,--,,6,,0.14,,
03/04/2014,211512,,488,,30,,0.73,,
03/05/2014,212000,,488,,78,,0.00,,
03/06/2014,212651,,651,,--,,--,,
03/07/2014,213456,,--,,108,,0.00,,
03/08/2014,213628,,--,,114,,0.00,,
03/09/2014,213953,,--,,86,,0.00,,
03/10/2014,214279,,--,,73,,0.00,,
03/11/2014,214604,,--,,128,,0.05,,
03/12/2014,214767,,--,,111,,0.00,,
03/13/2014,215255,,488,,91,,0.00,,
03/14/2014,215744,,489,,123,,0.00,,
03/15/2014,216232,,488,,120,,0.00,,
03/16/2014,216883,,651,,189,,0.00,,
03/17/2014,217208,,--,,417,,0.00,,
03/18/2014,217872,,--,,139,,0.00,,
03/19/2014,218707,,--,,134,,0.00,,
03/20/2014,219543,,--,,107,,0.00,,
03/21/2014,219710,,--,,416,,0.00,,
03/22/2014,219376,,--,,661,,0.00,,
03/23/2014,219710,,--,,335,,0.00,,
03/24/2014,219710,,--,,335,,0.00,,
03/25/2014,220211,,--,,118,,0.00,,
03/26/2014,221046,,--,,153,,0.51,,
03/27/2014,222049,,--,,161,,0.76,,
03/28/2014,222884,,--,,111,,0.03,,
03/29/2014,223385,,--,,101,,0.00,,
03/30/2014,224387,,--,,36,,0.93,,
03/31/2014,225389,,--,,44,,0.02,,
04/01/2014,225891,,--,,282,,1.05,,
04/02/2014,225389,,--,,608,,0.50,,
04/03/2014,225222,,--,,627,,0.00,,
04/04/2014,225222,,--,,473,,0.00,,
04/05/2014,225055,,--,,478,,0.00,,
04/06/2014,225055,,--,,465,,0.00,,
04/07/2014,225389,,--,,443,,0.00,,
04/08/2014,225891,,--,,472,,0.00,,
04/09/2014,226726,,--,,475,,0.00,,
04/10/2014,227561,,--,,469,,0.00,,
04/11/2014,228396,,--,,485,,0.00,,
04/12/2014,229065,,--,,530,,0.00,,
04/13/2014,230234,,--,,450,,0.00,,
04/14/2014,231403,,--,,455,,0.00,,
04/15/2014,232573,,1170,,455,,0.00,,
04/16/2014,234419,,1846,,210,,0.00,,
04/17/2014,235620,,--,,438,,0.00,,
04/18/2014,237335,,--,,423,,0.00,,
04/19/2014,239394,,--,,449,,0.00,,
04/20/2014,240766,,--,,673,,0.00,,
04/21/2014,241796,,--,,778,,0.00,,
04/22/2014,242654,,--,,477,,0.00,,
04/23/2014,243168,,--,,465,,0.00,,
04/24/2014,243168,,--,,714,,0.00,,
04/25/2014,242310,,--,,951,,0.93,,
04/26/2014,242482,,--,,979,,1.66,,
04/27/2014,242310,,--,,939,,0.00,,
04/28/2014,241796,,--,,967,,0.00,,
04/29/2014,241281,,--,,952,,0.00,,
04/30/2014,240938,,--,,951,,0.00,,
05/01/2014,240766,,--,,952,,0.00,,
05/02/2014,240766,,--,,951,,0.00,,
05/03/2014,241110,,--,,946,,0.00,,
05/04/2014,241453,,--,,945,,0.00,,
05/05/2014,241796,,--,,952,,0.00,,
05/06/2014,241796,,--,,956,,0.00,,
05/07/2014,241453,,--,,950,,0.17,,
05/08/2014,240595,,--,,950,,0.00,,
05/09/2014,239909,,--,,948,,0.00,,
05/10/2014,239394,,--,,945,,0.00,,
05/11/2014,238879,,--,,954,,0.00,,
05/12/2014,238193,,--,,942,,0.00,,
05/13/2014,237507,,--,,948,,0.00,,
05/14/2014,237164,,--,,951,,0.00,,
05/15/2014,236992,,--,,950,,0.00,,
05/16/2014,237164,,--,,952,,0.00,,
05/17/2014,237335,,--,,937,,0.00,,
05/18/2014,236164,,--,,937,,0.00,,
05/19/2014,236821,,--,,950,,0.00,,
05/20/2014,236306,,--,,953,,0.26,,
05/21/2014,235963,,--,,918,,0.18,,
05/22/2014,236135,,--,,703,,0.27,,
05/23/2014,236135,,--,,616,,0.00,,
05/24/2014,235620,,--,,878,,0.00,,
05/25/2014,235105,,--,,951,,0.00,,
05/26/2014,234762,,--,,943,,0.00,,
05/27/2014,234934,,--,,765,,0.00,,
05/28/2014,234108,,--,,611,,0.00,,
05/29/2014,235105,,--,,608,,0.00,,
05/30/2014,234762,,--,,613,,0.00,,
05/31/2014,234591,,--,,604,,0.00,,
06/01/2014,234934,,--,,202,,0.00,,
06/02/2014,235105,,--,,176,,0.00,,
06/03/2014,234419,,--,,622,,0.00,,
06/04/2014,234076,,-343,,604,,0.00,,
06/05/2014,234080,,--,,604,,0.00,,
06/06/2014,233740,,--,,600,,0.00,,
06/07/2014,233240,,--,,601,,0.00,,
06/08/2014,232740,,--,,603,,0.00,,
06/09/2014,232910,,--,,176,,0.00,,
06/10/2014,232910,,--,,178,,0.00,,
06/11/2014,232240,,--,,602,,0.00,,
06/12/2014,231240,,--,,603,,0.00,,
06/13/2014,231570,,--,,17,,0.00,,
06/14/2014,230560,,--,,609,,0.00,,
06/15/2014,229400,,--,,672,,0.00,,
06/16/2014,228560,,--,,442,,0.00,,
06/17/2014,227560,,--,,491,,0.00,,
06/18/2014,227230,,-330,,573,,0.00,,
06/19/2014,226560,,-340,,177,,0.00,,
06/20/2014,226230,,-330,,173,,0.00,,
06/21/2014,225890,,--,,176,,0.00,,
06/22/2014,225560,,--,,171,,0.00,,
06/23/2014,225220,,--,,170,,0.00,,
06/24/2014,224890,,--,,179,,0.00,,
06/25/2014,224550,,--,,185,,0.00,,
06/26/2014,224220,,--,,94,,0.23,,
06/27/2014,223890,,--,,196,,0.00,,
06/28/2014,223550,,--,,171,,0.00,,
06/29/2014,223220,,--,,164,,0.00,,
06/30/2014,222880,,--,,168,,0.00,,
07/01/2014,222660,,--,,327,,0.00,,
07/02/2014,222050,,--,,176,,0.00,,
07/03/2014,221710,,--,,134,,0.00,,
07/04/2014,221210,,--,,202,,0.00,,
07/05/2014,220880,,--,,190,,0.00,,
07/06/2014,220550,,--,,184,,0.00,,
07/07/2014,220040,,--,,191,,0.00,,
07/08/2014,219710,,--,,184,,0.00,,
07/09/2014,219380,,--,,188,,0.00,,
07/10/2014,219040,,--,,73,,0.00,,
07/11/2014,218540,,--,,223,,0.00,,
07/12/2014,218210,,--,,204,,0.00,,
07/13/2014,217710,,--,,220,,0.00,,
07/14/2014,217210,,--,,207,,0.00,,
07/15/2014,216880,,--,,202,,0.00,,
07/16/2014,216400,,--,,190,,0.00,,
07/17/2014,216070,,--,,186,,0.00,,
07/18/2014,215740,,--,,197,,0.00,,
07/19/2014,215260,,--,,216,,0.00,,
07/20/2014,214770,,--,,186,,0.00,,
07/21/2014,214600,,--,,173,,1.99,,
07/22/2014,214440,,--,,139,,0.01,,
07/23/2014,214120,,--,,204,,0.00,,
07/24/2014,213950,,--,,81,,0.00,,
07/25/2014,213470,,--,,181,,0.00,,
07/26/2014,212980,,--,,236,,0.00,,
07/27/2014,212490,,--,,240,,0.00,,
07/28/2014,212160,,--,,236,,0.00,,
07/29/2014,211680,,--,,238,,0.00,,
07/30/2014,211020,,--,,257,,0.00,,
07/31/2014,210540,,--,,233,,0.00,,
08/01/2014,210050,,--,,230,,0.00,,
08/02/2014,209560,,--,,254,,0.00,,
08/03/2014,208910,,--,,252,,0.00,,
08/04/2014,208420,,--,,259,,0.03,,
08/05/2014,207930,,--,,238,,0.01,,
08/06/2014,207440,,--,,248,,0.00,,
08/07/2014,206960,,--,,167,,0.00,,
08/08/2014,206470,,--,,279,,0.00,,
08/09/2014,205820,,--,,317,,0.00,,
08/10/2014,205170,,--,,317,,0.00,,
08/11/2014,204510,,--,,317,,0.00,,
08/12/2014,204030,,--,,317,,0.03,,
08/13/2014,203380,,--,,278,,0.00,,
08/14/2014,202890,,--,,328,,0.00,,
08/15/2014,202240,,--,,297,,0.00,,
08/16/2014,201580,,--,,313,,0.00,,
08/17/2014,200940,,--,,265,,0.00,,
08/18/2014,200460,,--,,257,,0.00,,
08/19/2014,199820,,--,,291,,0.00,,
08/20/2014,199350,,--,,256,,0.00,,
08/21/2014,198870,,--,,152,,0.00,,
08/22/2014,198230,,--,,289,,0.00,,
08/23/2014,197600,,--,,310,,0.00,,
08/24/2014,196960,,--,,285,,0.00,,
08/25/2014,196330,,--,,298,,0.00,,
08/26/2014,195690,,--,,300,,0.00,,
08/27/2014,195210,,--,,294,,0.00,,
08/28/2014,194580,,--,,293,,0.00,,
08/29/2014,193940,,--,,288,,0.00,,
08/30/2014,193310,,--,,275,,0.00,,
08/31/2014,192670,,--,,288,,0.00,,
09/01/2014,192190,,--,,280,,0.00,,
09/02/2014,191720,,--,,257,,0.00,,
09/03/2014,191400,,--,,136,,0.00,,
09/04/2014,190920,,--,,165,,0.00,,
09/05/2014,190600,,--,,153,,0.00,,
09/06/2014,190280,,--,,179,,0.00,,
09/07/2014,189810,,--,,170,,0.00,,
09/08/2014,189650,,--,,114,,0.00,,
09/09/2014,189330,,--,,154,,0.05,,
09/10/2014,188850,,--,,157,,0.00,,
09/11/2014,188540,,--,,163,,0.00,,
09/12/2014,188220,,--,,164,,0.00,,
09/13/2014,187740,,--,,178,,0.00,,
09/14/2014,187420,,--,,172,,0.00,,
09/15/2014,187100,,--,,133,,0.00,,
09/16/2014,186790,,--,,171,,0.00,,
09/17/2014,186150,,--,,200,,0.00,,
09/18/2014,185040,,--,,552,,0.00,,
09/19/2014,184730,,--,,158,,0.00,,
09/20/2014,184270,,--,,202,,0.00,,
09/21/2014,183960,,--,,378,,0.00,,
09/22/2014,183800,,--,,132,,0.00,,
09/23/2014,183340,,--,,159,,0.00,,
09/24/2014,183030,,--,,167,,0.00,,
09/25/2014,182720,,--,,167,,0.00,,
09/26/2014,182250,,--,,193,,0.03,,
09/27/2014,181940,,--,,189,,0.07,,
09/28/2014,181630,,--,,161,,0.63,,
09/29/2014,181320,,--,,124,,0.09,,
09/30/2014,180860,,--,,193,,0.00,,
10/01/2014,180390,,--,,239,,0.00,,
10/02/2014,179920,,--,,208,,0.00,,
10/03/2014,179460,,--,,189,,0.00,,
10/04/2014,179150,,--,,158,,0.00,,
10/05/2014,178990,,--,,130,,0.00,,
10/06/2014,178680,,--,,107,,0.00,,
10/07/2014,176680,,--,,5,,0.00,,
10/08/2014,178370,,--,,166,,0.00,,
10/09/2014,177750,,--,,242,,0.00,,
10/10/2014,18518,,--,,233,,0.00,,
10/11/2014,17886,,--,,217,,0.00,,
10/12/2014,178255,,--,,157,,0.00,,
10/13/2014,178684,,--,,134,,0.00,,
10/14/2014,178994,,--,,102,,0.00,,
10/15/2014,179459,,--,,5,,0.00,,
10/16/2014,179614,,--,,5,,0.00,,
10/17/2014,179924,,--,,5,,0.00,,
10/18/2014,180234,,--,,29,,0.00,,
10/19/2014,180079,,--,,133,,0.00,,
10/20/2014,180079,,--,,115,,0.00,,
10/21/2014,179924,,--,,142,,0.00,,
10/22/2014,179614,,--,,124,,0.00,,
10/23/2014,179304,,--,,121,,0.00,,
10/24/2014,178994,,--,,144,,0.00,,
10/25/2014,178839,,--,,108,,0.00,,
10/26/2014,178374,,--,,178,,0.08,,
10/27/2014,178064,,--,,159,,0.00,,
10/28/2014,177754,,--,,137,,0.00,,
10/29/2014,177599,,--,,117,,0.00,,
10/30/2014,177133,,--,,182,,0.00,,
10/31/2014,176823,,--,,126,,0.00,,
11/01/2014,176823,,--,,127,,1.31,,
11/02/2014,176668,,--,,144,,0.00,,
11/03/2014,176513,,--,,81,,0.00,,
11/04/2014,176048,,--,,253,,0.00,,
11/05/2014,175583,,--,,229,,0.00,,
11/06/2014,175118,,--,,227,,0.00,,
11/07/2014,174653,,--,,221,,0.00,,
11/08/2014,174187,,--,,206,,0.00,,
11/09/2014,173877,,--,,160,,0.00,,
11/10/2014,173722,,--,,143,,0.00,,
11/11/2014,173257,,--,,182,,0.00,,
11/12/2014,172947,,--,,144,,0.00,,
11/13/2014,172637,,--,,168,,0.59,,
11/14/2014,172637,,--,,160,,0.20,,
11/15/2014,172482,,--,,50,,0.02,,
11/16/2014,172327,,--,,72,,0.00,,
11/17/2014,172172,,--,,60,,0.00,,
11/18/2014,171862,,-310,,136,,0.00,,
11/19/2014,171552,,--,,149,,0.00,,
11/20/2014,171397,,--,,136,,0.02,,
11/21/2014,171086,,--,,140,,0.25,,
11/22/2014,170931,,--,,127,,0.04,,
11/23/2014,171707,,--,,78,,1.04,,
11/24/2014,171707,,--,,84,,0.00,,
11/25/2014,171242,,--,,149,,0.00,,
11/26/2014,--,,--,,--,,--,,
11/27/2014,170776,,--,,53,,0.00,,
11/28/2014,170776,,--,,44,,0.00,,
11/29/2014,170621,,--,,81,,0.00,,
11/30/2014,170621,,--,,78,,0.86,,
12/01/2014,170466,,--,,223,,0.41,,
12/02/2014,169691,,--,,428,,0.05,,
12/03/2014,172637,,--,,416,,1.27,,
12/04/2014,176048,,--,,434,,0.95,,
12/05/2014,177288,,--,,308,,0.00,,
12/06/2014,178064,,--,,253,,0.00,,
12/07/2014,178839,,--,,191,,0.00,,
12/08/2014,179459,,--,,172,,0.00,,
12/09/2014,179614,,--,,261,,0.00,,
12/10/2014,179924,,--,,255,,0.00,,
12/11/2014,180079,,--,,268,,0.00,,
12/12/2014,180389,,--,,245,,1.91,,
12/13/2014,180855,,--,,234,,0.31,,
12/14/2014,181320,,--,,178,,0.00,,
12/15/2014,181475,,--,,176,,0.00,,
